period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_added,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,ttft_headroom_pct,rate_limited_users,rate_limit_events,admission_blocked_events,dispatch_delay_avg,dispatch_delay_max,in_flight_prefilling,in_flight_decoding
59,1775077659.3359997,1775077689.3359997,65,6,4,22,0,0,22,65,26,39,0.7333333333333333,14302.1,270.3333333333333,18.41185235977173,18.452561259269714,18.926781904697418,18.991906025409698,0.7492167686110697,163107,0,0,111.50160813331604,94.76518271674573,107584,0.0,0,0,0,0.019051597668574408,0.08924484252929688,21,44
60,1775077689.3359997,1775077719.3359997,64,7,5,30,0,0,30,64,28,36,1.0,14222.666666666666,268.26666666666665,24.83583483695984,27.552541494369507,27.83698697090149,27.867540254592896,0.9987995198079231,163518,0,0,209.0064992904663,90.18748829622224,512,0.0,0,0,0,0.01288644756589617,0.09962749481201172,21,43
61,1775077719.3359997,1775077749.3359997,63,8,2,23,0,0,23,63,22,41,0.7666666666666667,6812.533333333334,192.83333333333334,28.96543323993683,28.96543323993683,30.958756458759307,31.135940744876862,0.9862155388471178,163858,0,0,87.86025643348694,95.87510533176118,2816,0.0,0,0,0,0.005748629570007324,0.06020331382751465,19,44
62,1775077749.3359997,1775077779.3359997,64,7,19,47,5,5,42,64,43,21,1.5666666666666667,61420.26666666667,519.3666666666667,19.581855635893973,23.32947301864624,26.177148962020873,26.27175944328308,0.9829407268431659,164365,0,0,589.0639214515686,72.3444168332597,31424,0.0,0,0,0,0.012680277228355408,0.0760798454284668,26,38
63,1775077779.3359997,1775077809.3359997,64,7,0,17,0,0,17,64,17,47,0.5666666666666667,0.0,183.6,0.0,0.0,0.0,0.0,0.0,163509,0,0,0.0,100.0,0,0.0,0,0,0,0.023412367876838234,0.09924840927124023,19,45
64,1775077809.3359997,1775077839.3359997,65,6,17,43,2,2,41,65,42,23,1.4333333333333333,63535.166666666664,603.2666666666667,26.171888642840916,26.774938106536865,32.790538203716274,33.16216304540634,0.9871024082222147,161775,0,0,709.610386133194,66.68495839750264,24576,0.0,0,0,0,0.009535805745558306,0.0751807689666748,21,44
65,1775077839.3359997,1775077869.3359997,61,9,12,40,1,1,39,61,35,26,1.3333333333333333,39331.666666666664,463.9,16.864169359207153,16.571695923805237,18.417422318458556,18.749097638130188,0.9268583830710798,161514,0,0,356.75309133529663,83.01175755546207,86272,0.0,0,0,0,33.71971558862262,1213.5956046581268,19,42
66,1775077869.3359997,1775077899.3359997,64,5,7,29,0,0,29,64,32,32,0.9666666666666667,23380.8,386.2,15.595922538212367,16.00447368621826,16.490257334709167,16.49072648525238,0.9951624680540343,162134,0,0,187.5367980003357,90.94025130433161,3392,0.0,0,0,0,0.023592136800289154,0.12744879722595215,24,40
67,1775077899.3359997,1775077929.3359997,64,5,10,31,0,0,31,64,31,33,1.0333333333333334,39128.0,477.8,24.734052348136903,25.568835616111755,27.786493718624115,28.05042008161545,0.9948189354275742,162907,0,0,392.4991283416748,81.03868945209301,6080,0.0,0,0,0,0.019494879630304152,0.12041664123535156,20,44
68,1775077929.3359997,1775077959.3359997,59,9,10,41,0,0,41,59,36,23,1.3666666666666667,35046.0,347.46666666666664,16.9208562374115,17.939894199371338,19.945747172832487,20.291041715145113,0.989282669589575,161869,0,0,351.4457178115845,82.77226873472625,11264,0.0,0,0,0,0.013268788655598959,0.07025599479675293,16,43
69,1775077959.3359997,1775077989.3359997,61,7,8,32,1,1,31,61,33,28,1.0666666666666667,24507.166666666668,354.4,19.720646232366562,22.364349484443665,22.909285056591035,22.967793939113616,0.9779693486590039,161075,0,0,231.5239610671997,88.65078622219609,16192,0.0,0,0,0,0.01994011682622573,0.09217047691345215,19,42
70,1775077989.3359997,1775078019.3359997,63,5,11,38,2,2,36,63,38,25,1.2666666666666666,43866.8,426.26666666666665,15.03164419260892,14.666132688522339,18.06574559211731,19.484299325942995,0.9949895412754779,158558,0,0,325.68606543540955,84.03499679238189,6592,0.0,0,0,0,0.011653327941894531,0.09204769134521484,21,42
71,1775078019.3359997,1775078049.3359997,67,1,5,29,1,1,28,67,32,35,0.9666666666666667,19911.033333333333,324.46666666666664,17.997370918591816,18.690728545188904,19.245798766613007,19.28650735616684,0.9757796592005145,156726,0,0,150.6287579536438,92.61623735521354,14464,0.0,0,0,0,0.011484059420498934,0.08056378364562988,27,40
72,1775078049.3359997,1775078079.3359997,64,4,8,34,0,0,34,64,31,33,1.1333333333333333,23318.3,420.93333333333334,23.494224816560745,23.937629222869873,27.135828006267545,27.880471417903898,0.9610140020133614,155595,0,0,297.08083605766296,85.43721391874202,27264,0.0,0,0,0,0.01255268435324392,0.07851123809814453,21,43
